Local TimeFreq mean	I 4 mean	I a mean	I avg mean	I b mean	I c mean	kVA tot mean	kVAR tot mean	kW tot mean	PF lag mean	PF lead mean	V unbal mean	Vll ab mean	Vll avg mean	Vll bc mean	Vll ca mean
19-05-2024 22:00:0060.00	0.00	150.27	145.26	141.06	144.45	8877.62	-2231.66	8592.40		96.79	0.56	35884.05	35752.66	35729.75	35644.09
19-05-2024 22:15:0060.01	0.00	140.15	135.90	133.36	134.20	8167.50	414.54	8042.34	98.81		0.56	35136.27	35018.44	34997.48	34921.55
19-05-2024 22:30:0060.00	0.00	133.46	129.45	126.61	128.26	7744.59	1423.13	7612.68	98.30		0.56	34921.53	34811.90	34792.48	34721.65
19-05-2024 22:45:0060.01	0.00	126.08	122.38	119.72	121.33	7344.13	1406.52	7208.16	98.15		0.41	35023.15	34918.75	34897.43	34835.70
19-05-2024 23:00:0060.00	0.00	119.96	116.40	113.44	115.80	6991.45	1402.89	6849.23	97.96		0.39	35054.57	34949.47	34916.54	34877.29
19-05-2024 23:15:0060.01	0.00	114.61	110.91	108.47	109.64	6651.89	1385.55	6505.95	97.81		0.37	34993.64	34895.27	34866.04	34826.11
19-05-2024 23:30:0060.02	0.00	109.54	105.90	102.84	105.32	6336.07	1331.04	6194.66	97.77		0.35	34871.63	34778.32	34747.32	34715.96
19-05-2024 23:45:0060.01	0.00	105.66	102.29	98.96	102.24	6124.80	1338.30	5976.77	97.58		0.35	34883.45	34793.36	34759.53	34737.12
20-05-2024 00:00:0060.02	0.00	102.34	98.79	96.51	97.53	5927.29	1347.53	5772.04	97.38		0.33	34944.59	34860.63	34832.25	34805.10
20-05-2024 00:15:0060.00	0.00	100.36	96.48	93.53	95.53	5790.65	1341.65	5633.07	97.28		0.32	34953.69	34871.87	34842.24	34819.63
20-05-2024 00:30:0060.00	0.00	98.56	94.83	91.37	94.54	5687.90	1340.14	5527.76	97.18		0.32	34933.73	34850.26	34811.22	34805.88
20-05-2024 00:45:0060.01	0.00	96.38	93.10	90.19	92.73	5588.89	1344.80	5424.67	97.06		0.30	34955.41	34877.78	34838.55	34839.42
20-05-2024 01:00:0060.01	0.00	94.95	91.53	88.71	90.92	5498.23	1333.05	5334.17	97.02		0.31	34977.06	34899.49	34861.44	34860.00
20-05-2024 01:15:0060.01	0.00	93.90	90.38	87.31	89.93	5432.25	1333.87	5265.93	96.94		0.29	34992.06	34917.76	34881.31	34879.99
20-05-2024 01:30:0060.00	0.00	92.30	88.97	86.77	87.85	5353.84	1320.01	5188.54	96.91		0.27	35030.01	34964.12	34930.13	34932.17
20-05-2024 01:45:0060.00	0.00	91.04	87.79	85.57	86.75	5286.62	1327.11	5117.33	96.80		0.27	35059.07	34993.70	34961.26	34960.74
20-05-2024 02:00:0060.01	0.00	90.55	87.69	85.53	87.00	5284.19	1337.62	5112.08	96.74		0.29	35081.67	35015.55	34979.71	34985.24
20-05-2024 02:15:0060.00	0.00	90.07	87.00	84.72	86.23	5242.08	1321.61	5072.74	96.77		0.28	35073.14	35007.35	34972.62	34976.26
20-05-2024 02:30:0060.01	0.00	90.58	87.04	84.35	86.18	5246.79	1324.82	5076.76	96.76		0.26	35088.14	35023.49	34991.93	34990.39
20-05-2024 02:45:0060.00	0.00	89.78	86.44	83.88	85.66	5210.68	1311.46	5042.94	96.78		0.27	35091.42	35024.67	34990.41	34992.15
20-05-2024 03:00:0060.00	0.00	89.38	86.17	83.52	85.59	5198.59	1328.04	5026.07	96.68		0.28	35128.52	35060.44	35021.80	35030.97
20-05-2024 03:15:0060.00	0.00	88.94	85.73	83.48	84.77	5173.19	1315.48	5003.12	96.71		0.27	35129.89	35067.15	35033.38	35038.14
20-05-2024 03:30:0060.01	0.00	88.90	85.70	83.78	84.43	5173.72	1292.29	5009.72	96.83		0.26	35138.52	35078.49	35047.57	35049.43
20-05-2024 03:45:0060.00	0.00	90.13	86.76	84.67	85.50	5234.49	1296.99	5071.25	96.88		0.25	35104.21	35044.59	35014.89	35014.69
20-05-2024 04:00:0060.00	0.00	90.42	86.71	84.22	85.50	5230.79	1294.78	5068.00	96.89		0.26	35104.77	35042.25	35011.36	35010.63
20-05-2024 04:15:0060.00	0.00	90.75	87.30	85.21	85.92	5264.66	1285.20	5105.35	96.97		0.25	35091.48	35034.41	35011.02	35000.75
20-05-2024 04:30:0060.00	0.00	92.77	88.90	86.98	86.96	5350.42	1284.09	5194.02	97.08		0.24	35010.66	34954.55	34934.13	34918.83
20-05-2024 04:45:0060.00	0.00	95.72	91.72	89.73	89.71	5505.25	1283.20	5353.57	97.24		0.23	34893.71	34841.88	34831.63	34800.29
20-05-2024 05:00:0060.01	0.00	98.15	94.22	91.97	92.55	5642.96	1257.00	5501.14	97.49		0.25	34819.50	34760.85	34742.17	34720.83
20-05-2024 05:15:0059.99	0.00	101.96	98.87	96.48	98.16	5902.53	1251.99	5768.16	97.72		0.17	34704.58	34648.27	34618.91	34621.29
20-05-2024 05:30:0060.01	0.00	105.69	102.99	100.40	102.90	6139.44	1209.63	6019.03	98.04		0.15	34644.89	34585.14	34554.88	34555.77
20-05-2024 05:45:0060.01	0.00	108.21	105.04	102.32	104.60	6264.31	1136.14	6160.35	98.34		0.20	34650.63	34596.91	34566.07	34574.03
20-05-2024 06:00:0060.02	0.00	113.59	112.54	112.19	111.83	6688.63	1171.41	6585.23	98.45		0.17	34496.77	34467.36	34448.79	34456.51
20-05-2024 06:15:0060.01	0.00	119.10	118.34	118.86	117.06	7071.83	1305.43	6950.21	98.28		0.17	34689.38	34662.02	34647.59	34649.16
20-05-2024 06:30:0059.99	0.00	127.23	125.13	123.89	124.28	7435.00	1346.63	7311.99	98.35		0.20	34509.05	34456.30	34436.31	34423.56
20-05-2024 06:45:0060.03	0.00	132.32	128.41	127.26	125.65	7620.00	1404.09	7489.48	98.29		0.21	34465.81	34404.80	34396.88	34351.71
20-05-2024 07:00:0060.00	0.00	133.91	130.66	128.59	129.47	7743.98	1527.08	7591.87	98.04		0.16	34402.76	34360.08	34347.21	34330.27
20-05-2024 07:15:0059.99	0.00	132.19	130.18	127.79	130.56	7724.41	-23.17	7677.04		99.34	0.23	34511.12	34445.67	34435.71	34390.19
20-05-2024 07:30:0060.00	0.00	135.50	132.63	129.07	133.32	7996.84	-1230.08	7882.95		98.60	0.15	35088.12	35034.44	35036.75	34978.46
20-05-2024 07:45:0060.00	0.00	141.10	136.64	131.29	137.53	8360.59	-1823.82	8158.81		97.58	0.05	35591.73	35570.71	35588.20	35532.09
20-05-2024 08:00:0060.01	0.00	143.14	138.96	133.63	140.11	8486.21	-1725.72	8308.82		97.91	0.05	35506.88	35501.63	35525.95	35472.05
20-05-2024 08:15:0059.99	0.00	145.43	142.50	137.87	144.20	8664.85	-1663.36	8503.48		98.14	0.03	35337.57	35339.66	35357.76	35323.71
20-05-2024 08:30:0059.98	0.00	148.71	147.11	143.05	149.58	8904.71	-1605.26	8758.79		98.36	0.03	35165.05	35175.15	35197.30	35163.07
20-05-2024 08:45:0060.01	0.00	150.01	148.99	144.82	152.13	8984.84	-1572.33	8845.97		98.45	0.04	35040.97	35041.46	35051.15	35032.34
20-05-2024 09:00:0060.01	0.00	153.65	152.82	147.78	157.04	9198.74	-1483.21	9078.31		98.69	0.05	34965.28	34963.42	34959.54	34965.38
20-05-2024 09:15:0060.00	0.00	155.82	155.18	149.79	159.92	9349.64	-1414.85	9241.92		98.85	0.10	35000.02	34992.98	34976.60	35002.35
20-05-2024 09:30:0060.00	0.00	157.06	156.46	151.88	160.42	9425.53	-1343.82	9329.08		98.98	0.07	34982.98	34990.70	34988.98	35000.10
20-05-2024 09:45:0060.00	0.00	159.88	158.79	154.90	161.58	9551.48	-1267.12	9467.04		99.12	0.04	34925.89	34934.08	34948.09	34928.21
20-05-2024 10:00:0060.01	0.00	161.63	161.33	157.76	164.60	9683.12	-1235.33	9603.95		99.18	0.09	34829.77	34850.07	34857.65	34862.73
20-05-2024 10:15:0060.00	0.00	162.88	163.71	159.27	169.00	9819.57	-1209.94	9744.70		99.24	0.07	34791.05	34818.93	34824.93	34840.77
20-05-2024 10:30:0060.00	0.00	165.63	165.73	162.83	168.72	9933.21	-1144.90	9866.92		99.33	0.08	34748.22	34790.16	34824.85	34797.43
20-05-2024 10:45:0060.00	0.00	168.52	168.17	165.20	170.79	10076.98	-1081.30	10018.77		99.42	0.09	34737.89	34777.59	34813.25	34781.62
20-05-2024 11:00:0059.99	0.00	169.24	169.67	167.41	172.36	10140.53	-1049.54	10086.00		99.46	0.10	34639.84	34683.89	34718.27	34693.51
20-05-2024 11:15:0060.01	0.00	172.93	172.09	170.05	173.27	10281.89	-986.90	10234.36		99.54	0.12	34625.96	34670.18	34716.54	34668.04
20-05-2024 11:30:0060.00	0.00	174.40	174.04	170.80	176.92	10363.79	-931.75	10321.80		99.59	0.12	34507.98	34549.33	34584.12	34555.91
20-05-2024 11:45:0060.00	0.00	175.53	174.97	172.72	176.66	10412.14	-917.83	10371.59		99.61	0.11	34478.84	34521.90	34566.62	34520.30
20-05-2024 12:00:0060.00	0.00	176.88	176.48	173.80	178.77	10515.43	-926.50	10474.50		99.61	0.10	34527.98	34564.54	34606.80	34558.81
20-05-2024 12:15:0060.03	0.00	176.13	175.63	172.92	177.82	10488.06	-943.59	10445.51		99.59	0.07	34616.04	34645.02	34679.52	34639.48
20-05-2024 12:30:0059.99	0.00	174.58	174.29	171.48	176.82	10416.34	-937.99	10373.99		99.59	0.06	34662.39	34672.00	34703.14	34650.54
20-05-2024 12:45:0059.99	0.00	171.90	171.78	168.61	174.83	10279.46	-959.52	10234.52		99.56	0.06	34718.05	34719.75	34745.52	34695.77
20-05-2024 13:00:0060.00	0.00	170.33	170.19	166.80	173.42	10216.29	-1042.90	10162.88		99.48	0.05	34840.96	34834.87	34842.64	34821.07
20-05-2024 13:15:0059.99	0.00	167.12	168.54	166.22	172.28	10129.25	-1105.99	10068.60		99.40	0.09	34890.52	34882.05	34879.62	34876.02
20-05-2024 13:30:0060.02	0.00	165.99	167.52	166.25	170.33	10070.75	-1197.49	9999.28		99.29	0.07	34889.86	34896.05	34902.03	34896.26
20-05-2024 13:45:0059.98	0.00	166.52	167.16	166.08	168.88	10055.59	-1193.68	9984.47		99.29	0.06	34912.80	34921.39	34934.96	34916.45
20-05-2024 14:00:0060.00	0.00	166.66	166.54	165.33	167.63	10022.95	-1224.41	9947.86		99.25	0.04	34932.47	34939.39	34962.44	34923.29
20-05-2024 14:15:0060.00	0.00	165.16	165.48	163.93	167.35	9952.48	-1207.43	9878.92		99.26	0.05	34904.35	34912.10	34930.30	34901.64
20-05-2024 14:30:0059.98	0.00	168.87	168.64	166.13	170.91	10112.43	-1141.68	10047.72		99.36	0.11	34812.43	34795.65	34803.73	34770.82
20-05-2024 14:45:0059.99	0.00	169.09	168.69	165.61	171.38	10199.63	-1090.16	10140.60		99.42	0.12	35083.47	35092.54	35097.90	35096.24
20-05-2024 15:00:0060.00	0.00	167.61	168.29	165.16	172.09	10141.21	-1137.73	10077.15		99.37	0.08	34978.05	34970.29	34969.83	34963.01
20-05-2024 15:15:0060.00	0.00	167.84	170.35	168.86	174.35	10114.77	-1183.75	10045.14		99.31	0.28	34523.32	34459.62	34465.16	34390.37
20-05-2024 15:30:0060.01	0.00	168.37	171.26	170.31	175.10	10133.37	-1245.04	10056.54		99.24	0.30	34403.46	34339.03	34357.27	34256.43
20-05-2024 15:45:0060.00	0.00	168.46	170.43	167.45	175.39	10086.63	-1241.07	10009.96		99.24	0.33	34432.40	34349.54	34353.55	34262.75
20-05-2024 16:00:0059.99	0.00	168.73	169.27	166.22	172.87	10032.39	-1278.81	9950.51		99.18	0.34	34495.18	34403.80	34409.90	34306.38
20-05-2024 16:15:0060.00	0.00	167.80	168.28	165.34	171.70	10031.04	-1273.19	9948.25		99.04	0.25	34673.32	34611.99	34614.32	34548.36
20-05-2024 16:30:0059.99	0.00	158.43	157.45	153.88	160.05	9461.79	-1609.34	9315.77		98.33	0.29	35022.23	34963.80	34981.24	34887.81
20-05-2024 16:45:0060.00	0.00	163.66	161.93	158.48	163.66	9753.55	-1442.02	9642.74		98.88	0.30	35045.05	34984.95	35011.31	34898.60
20-05-2024 17:00:0060.02	0.00	163.66	164.39	164.19	165.32	9916.81	-1354.49	9823.62		99.06	0.16	35053.84	35034.86	35071.60	34979.20
20-05-2024 17:15:0060.00	0.00	163.65	163.01	161.44	163.94	9872.56	-1485.11	9760.10		98.86	0.16	35220.00	35191.46	35220.63	35133.83
20-05-2024 17:30:0060.00	0.00	166.84	165.69	161.71	168.51	10056.63	-1653.47	9919.73		98.64	0.22	35360.13	35309.07	35313.72	35253.32
20-05-2024 17:45:0060.00	0.00	168.78	167.42	164.73	168.75	10156.24	-1757.05	10003.02		98.49	0.24	35375.48	35325.07	35346.15	35253.59
20-05-2024 18:00:0060.01	0.00	167.61	166.52	163.44	168.51	10152.03	-1779.26	9994.84		98.45	0.23	35564.67	35513.58	35518.48	35457.66
20-05-2024 18:15:0060.03	0.00	167.99	166.79	164.34	168.04	10207.18	-1794.02	10048.23		98.44	0.18	35675.43	35642.75	35647.89	35605.02
20-05-2024 18:30:0060.00	0.00	171.77	169.71	167.00	170.34	10352.03	-1910.54	10174.15		98.28	0.16	35572.14	35543.86	35553.40	35505.98
20-05-2024 18:45:0060.01	0.00	186.02	183.45	181.38	182.95	11092.57	-1847.78	10937.11		98.59	0.19	35279.96	35242.00	35270.91	35175.10
20-05-2024 19:00:0060.00	0.00	201.50	197.94	194.48	197.83	11868.89	-1812.71	11729.59		98.83	0.30	35021.57	34955.07	34975.93	34867.68
20-05-2024 19:15:0060.01	0.00	207.04	202.26	198.03	201.70	12106.04	-1872.88	11960.25		98.80	0.32	34992.07	34903.71	34921.92	34797.15
20-05-2024 19:30:0060.00	0.00	209.32	203.48	197.55	203.57	12161.38	-1884.33	12014.50		98.79	0.36	34965.88	34858.86	34867.64	34743.06
20-05-2024 19:45:0059.98	0.00	209.43	202.84	196.64	202.45	12112.72	-1892.96	11963.89		98.77	0.33	34943.75	34837.50	34848.65	34720.03
20-05-2024 20:00:0059.95	0.00	208.50	200.73	195.03	198.66	12000.74	-1918.62	11846.36		98.71	0.34	34993.80	34886.53	34915.54	34750.26
20-05-2024 20:15:0059.99	0.00	203.46	195.67	190.39	193.15	11733.97	-1972.29	11566.97		98.58	0.30	35112.20	35012.09	35041.93	34882.22
20-05-2024 20:30:0060.00	0.00	195.96	187.97	182.28	185.67	11310.63	-2046.44	11123.86		98.35	0.31	35267.02	35160.59	35182.65	35032.16
20-05-2024 20:45:0059.98	0.00	191.80	184.48	178.57	183.06	11136.04	-2060.48	10943.74		98.27	0.30	35373.19	35274.57	35298.97	35151.61
20-05-2024 21:00:0060.01	0.00	185.27	178.09	172.28	176.73	10787.06	-2144.92	10571.59		98.00	0.28	35511.66	35411.85	35430.84	35293.17
20-05-2024 21:15:0060.01	0.00	179.39	171.27	165.37	169.06	10394.18	-2189.83	10160.78		97.75	0.27	35596.96	35495.13	35514.23	35374.14
20-05-2024 21:30:0060.00	0.00	172.52	164.49	158.66	162.30	9982.70	-2219.31	9732.79		97.50	0.24	35587.84	35500.49	35525.19	35388.39
20-05-2024 21:45:0060.01	0.00	163.70	157.47	153.17	155.54	9568.97	-2216.21	9308.74		97.28	0.18	35605.63	35550.14	35572.85	35471.87
20-05-2024 22:00:0060.00	0.00	155.66	150.94	146.92	150.25	9187.52	-2239.48	8910.31		96.98	0.18	35649.78	35600.74	35614.48	35537.95
20-05-2024 22:15:0060.00	0.00	144.41	140.74	137.32	140.48	8414.20	415.63	8297.21	98.92		0.21	34890.54	34838.33	34847.38	34777.11
20-05-2024 22:30:0060.01	0.00	136.66	133.28	130.45	132.73	7922.75	1392.46	7799.38	98.44		0.22	34642.27	34593.96	34602.14	34537.43
20-05-2024 22:45:0060.01	0.00	129.18	125.25	122.22	124.35	7478.94	1399.29	7346.84	98.23		0.23	34805.15	34749.83	34756.95	34687.38
20-05-2024 23:00:0060.00	0.00	123.22	118.70	115.40	117.49	7065.09	1340.56	6936.73	98.18		0.29	34711.40	34632.85	34634.23	34552.95
20-05-2024 23:15:0060.00	0.00	118.06	113.33	110.38	111.55	6764.71	1346.19	6629.34	98.00		0.29	34807.22	34728.87	34726.36	34653.01
20-05-2024 23:30:0060.00	0.00	112.77	108.51	105.91	106.83	6447.30	1280.00	6318.91	98.01		0.27	34606.38	34535.14	34530.51	34468.53
20-05-2024 23:45:0060.00	0.00	108.48	104.13	101.01	102.89	6170.30	1246.34	6043.11	97.94		0.38	34532.86	34425.56	34408.51	34335.35
21-05-2024 00:00:0060.00	0.00	105.98	101.64	98.41	100.54	6020.14	1239.13	5891.23	97.86		0.39	34530.60	34416.85	34398.96	34321.04
21-05-2024 00:15:0060.01	0.00	101.74	97.82	95.69	96.02	5813.49	1236.74	5680.38	97.71		0.36	34645.47	34545.49	34537.21	34453.78
21-05-2024 00:30:0060.01	0.00	100.03	95.92	93.61	94.12	5709.41	1264.17	5567.67	97.52		0.36	34697.52	34596.37	34585.90	34505.67
21-05-2024 00:45:0060.00	0.00	98.74	94.85	92.83	93.00	5651.60	1271.49	5506.69	97.44		0.46	34805.02	34671.28	34653.67	34555.20
21-05-2024 01:00:0060.01	0.00	96.64	93.65	92.23	92.10	5582.19	1284.90	5432.28	97.31		0.47	34807.88	34674.64	34651.39	34564.71
21-05-2024 01:15:0060.00	0.00	95.74	92.50	90.94	90.82	5522.71	1294.29	5368.89	97.21		0.46	34857.23	34726.98	34709.84	34613.86
21-05-2024 01:30:0060.01	0.00	95.15	91.79	90.04	90.17	5493.42	1299.03	5337.61	97.16		0.43	34933.49	34808.16	34789.13	34701.86
21-05-2024 01:45:0060.00	0.00	94.54	90.42	88.27	88.47	5417.57	1290.67	5261.56	97.12		0.42	34976.14	34849.43	34830.47	34741.72
21-05-2024 02:00:0060.00	0.00	93.86	89.92	87.99	87.89	5396.15	1304.65	5236.05	97.03		0.42	35044.66	34920.29	34898.93	34817.28
21-05-2024 02:15:0060.00	0.00	93.73	89.71	87.47	87.93	5378.63	1295.17	5220.36	97.06		0.42	35006.21	34880.71	34860.88	34775.11
21-05-2024 02:30:0060.01	0.00	92.44	88.68	87.16	86.44	5318.69	1285.13	5161.07	97.04		0.41	35020.41	34899.91	34881.50	34797.84
21-05-2024 02:45:0059.99	0.00	92.06	88.41	86.48	86.69	5301.71	1277.71	5145.44	97.05		0.42	35018.36	34895.30	34873.01	34794.54
21-05-2024 03:00:0060.01	0.00	91.85	87.89	85.92	85.89	5268.31	1265.73	5114.00	97.07		0.43	35006.39	34878.49	34853.94	34775.20
21-05-2024 03:15:0060.00	0.00	91.78	87.68	85.35	85.91	5249.82	1247.69	5099.37	97.13		0.44	34972.27	34840.82	34817.05	34733.17
21-05-2024 03:30:0060.00	0.00	91.46	87.55	85.64	85.56	5237.29	1229.81	5090.84	97.20		0.43	34933.38	34803.81	34780.18	34697.79
21-05-2024 03:45:0060.01	0.00	92.18	88.03	85.83	86.08	5270.35	1240.51	5122.27	97.19		0.44	34966.19	34833.44	34812.09	34722.15
21-05-2024 04:00:0060.00	0.00	92.71	88.47	86.23	86.46	5291.78	1242.90	5143.73	97.20		0.45	34930.27	34796.29	34776.74	34681.83
21-05-2024 04:15:0059.99	0.00	94.22	89.84	87.21	88.09	5368.03	1243.87	5221.87	97.28		0.44	34882.32	34748.89	34728.41	34635.89
21-05-2024 04:30:0060.00	0.00	95.80	91.49	89.64	89.02	5462.18	1226.10	5322.74	97.45		0.43	34840.13	34715.68	34706.22	34600.77
21-05-2024 04:45:0060.01	0.00	97.59	93.79	92.48	91.30	5594.61	1213.54	5461.38	97.62		0.41	34792.59	34674.35	34664.54	34566.00
21-05-2024 05:00:0060.00	0.00	100.38	95.96	94.02	93.48	5718.96	1190.50	5593.64	97.81		0.41	34757.05	34635.79	34624.67	34525.59
21-05-2024 05:15:0059.99	0.00	105.86	101.17	98.08	99.56	5993.64	1173.79	5877.43	98.06		0.41	34539.84	34415.34	34404.13	34302.02
21-05-2024 05:30:0060.00	0.00	107.99	103.84	100.33	103.19	6148.04	1108.90	6047.19	98.36		0.41	34524.99	34396.18	34381.46	34282.11
21-05-2024 05:45:0060.01	0.00	110.42	107.59	105.49	106.85	6392.70	1109.04	6295.64	98.48		0.38	34622.75	34509.53	34496.24	34409.61
21-05-2024 06:00:0060.02	0.00	116.04	113.34	112.70	111.26	6705.81	1113.39	6612.70	98.61		0.36	34441.88	34340.22	34348.58	34230.25
21-05-2024 06:15:0060.00	0.00	121.55	120.20	118.08	120.98	7050.14	1128.14	6959.16	98.71		0.42	34138.09	34024.30	34012.73	33922.04
21-05-2024 06:30:0059.98	0.00	126.73	125.93	124.69	126.38	7335.24	1173.45	7240.68	98.71		0.41	33894.75	33783.79	33770.75	33685.87
21-05-2024 06:45:0060.01	0.00	132.37	129.11	127.18	127.79	7584.51	1296.97	7472.72	98.53		0.41	34190.09	34067.26	34051.08	33960.61
21-05-2024 07:00:0060.00	0.00	134.63	131.06	128.76	129.79	7730.10	1429.74	7596.67	98.27		0.28	34284.32	34202.37	34199.66	34123.12
21-05-2024 07:15:0059.99	0.00	132.89	130.59	128.42	130.45	7819.07	63.14	7778.51		99.55	0.22	34807.02	34747.74	34753.00	34683.11
21-05-2024 07:30:0060.03	0.00	137.48	135.57	134.54	134.71	8184.59	-1144.36	8085.11		98.81	0.15	35101.67	35059.54	35085.84	34991.06
21-05-2024 07:45:0060.01	0.00	141.50	140.12	136.96	141.91	8528.75	-1803.57	8335.81		97.74	0.12	35431.25	35384.58	35392.36	35330.04
21-05-2024 08:00:0060.01	0.00	141.37	139.90	137.83	140.51	8475.79	-1739.62	8295.24		97.87	0.16	35266.61	35217.12	35233.35	35151.43
21-05-2024 08:15:0059.98	0.00	146.49	145.84	144.05	146.99	8792.57	-1621.54	8641.63		98.28	0.17	35076.96	35029.39	35045.85	34965.41
21-05-2024 08:30:0059.98	0.00	148.15	148.14	145.22	151.06	8909.46	-1539.96	8775.30		98.49	0.19	34995.02	34942.02	34946.55	34884.51
21-05-2024 08:45:0060.00	0.00	150.83	152.72	149.94	157.38	9138.05	-1451.98	9021.87		98.73	0.17	34793.79	34754.41	34752.64	34716.87
21-05-2024 09:00:0060.00	0.00	153.59	154.84	151.69	159.25	9260.90	-1390.45	9155.88		98.87	0.17	34773.62	34735.48	34743.46	34689.45
21-05-2024 09:15:0060.00	0.00	157.36	157.87	153.61	162.64	9391.51	-1368.65	9291.21		98.93	0.20	34596.68	34543.28	34536.55	34496.61
21-05-2024 09:30:0060.00	0.00	156.50	159.63	156.87	165.54	9442.95	-1307.84	9351.92		99.04	0.17	34381.32	34349.91	34341.83	34326.61
21-05-2024 09:45:0059.99	0.00	158.50	161.24	157.35	167.86	9549.63	-1263.20	9465.64		99.12	0.22	34439.15	34385.81	34370.46	34347.90
21-05-2024 10:00:0060.00	0.00	161.45	164.19	161.33	169.78	9721.88	-1179.58	9649.99		99.26	0.17	34416.78	34377.66	34381.45	34334.67
21-05-2024 10:15:0060.01	0.00	162.43	165.18	161.22	171.91	9785.20	-1195.72	9711.79		99.25	0.19	34440.82	34394.20	34394.16	34347.59
21-05-2024 10:30:0060.02	0.00	163.21	166.26	163.16	172.41	9835.39	-1174.22	9764.96		99.28	0.18	34382.77	34345.18	34361.14	34291.64
21-05-2024 10:45:0060.01	0.00	166.11	168.85	165.75	174.71	9951.79	-1132.36	9887.13		99.35	0.17	34243.40	34209.49	34229.13	34155.96
21-05-2024 11:00:0060.01	0.00	166.36	169.81	167.56	175.50	9978.20	-1087.18	9918.78		99.40	0.16	34135.57	34107.44	34126.27	34060.52
21-05-2024 11:15:0060.02	0.00	171.29	174.59	172.20	180.27	10224.48	-994.07	10175.99		99.53	0.18	34009.51	33979.57	34005.80	33923.33
21-05-2024 11:30:0059.99	0.00	172.17	175.54	172.46	181.97	10284.83	-967.68	10239.17		99.56	0.17	34019.82	33986.25	33996.95	33942.04
21-05-2024 11:45:0060.01	0.00	174.56	177.15	173.48	183.41	10397.72	-952.58	10353.90		99.58	0.22	34085.77	34039.17	34048.05	33983.74
21-05-2024 12:00:0060.00	0.00	174.15	178.11	175.01	185.17	10470.56	-943.09	10427.97		99.59	0.20	34127.19	34094.29	34106.99	34048.69
21-05-2024 12:15:0060.01	0.00	171.14	174.61	172.18	180.50	10297.93	-990.10	10250.15		99.54	0.18	34250.66	34218.36	34228.16	34176.26
21-05-2024 12:30:0060.00	0.00	169.78	172.99	170.27	178.93	10234.62	-975.41	10188.01		99.54	0.18	34353.96	34324.41	34338.25	34281.03
21-05-2024 12:45:0060.00	0.00	168.77	171.90	167.42	179.52	10211.01	-1014.55	10160.45		99.50	0.23	34518.33	34463.95	34443.09	34430.39
21-05-2024 13:00:0060.00	0.00	168.06	170.70	168.06	175.98	10144.74	-1033.19	10091.95		99.48	0.21	34536.99	34489.01	34478.12	34452.07
21-05-2024 13:15:0060.00	0.00	169.31	171.16	167.75	176.42	10205.64	-1091.95	10147.00		99.43	0.26	34670.38	34603.17	34592.68	34546.39
21-05-2024 13:30:0059.98	0.00	168.65	170.70	168.35	175.12	10197.62	-1172.59	10129.96		99.34	0.22	34733.82	34677.66	34673.25	34625.97
21-05-2024 13:45:0060.00	0.00	167.82	168.94	166.12	172.87	10116.17	-1196.37	10045.13		99.30	0.24	34830.57	34763.00	34762.22	34696.21
21-05-2024 14:00:0060.01	0.00	164.96	167.74	166.06	172.21	10060.09	-1205.10	9987.63		99.28	0.25	34873.77	34817.19	34814.45	34763.41
21-05-2024 14:15:0060.00	0.00	166.45	168.13	165.62	172.32	10056.41	-1205.15	9983.93		99.28	0.28	34792.14	34723.56	34718.71	34659.78
21-05-2024 14:30:0059.98	0.00	166.49	168.41	165.45	173.28	10031.21	-1195.87	9959.64		99.29	0.28	34648.66	34579.42	34573.46	34516.16
21-05-2024 14:45:0060.00	0.00	164.89	167.74	166.38	171.96	9979.41	-1213.07	9905.36		99.26	0.24	34588.24	34540.09	34549.95	34482.15
21-05-2024 15:00:0060.00	0.00	165.61	169.02	167.09	174.36	10054.32	-1220.29	9979.95		99.26	0.26	34583.77	34532.91	34535.77	34479.20
21-05-2024 15:15:0059.99	0.00	167.01	170.18	168.09	175.43	10111.68	-1198.17	10040.37		99.29	0.28	34547.17	34487.94	34491.14	34425.56
21-05-2024 15:30:0060.00	0.00	165.20	169.40	167.93	175.08	10077.43	-1211.67	10004.30		99.27	0.27	34579.91	34528.87	34527.28	34479.44
21-05-2024 15:45:0059.99	0.00	165.58	169.40	166.89	175.74	10091.58	-1195.14	10020.53		99.30	0.27	34635.27	34574.43	34568.48	34519.53
21-05-2024 16:00:0060.02	0.00	164.25	167.72	165.46	173.46	10019.00	-1270.77	9938.05		99.19	0.29	34745.71	34680.91	34672.16	34624.72
21-05-2024 16:15:0060.00	0.00	162.45	167.03	165.21	173.44	10002.00	-1296.12	9917.65		99.16	0.28	34831.66	34769.66	34758.49	34718.84
